detection_key,linkage_membership_n,linkage_n,nights,image_name,obj_id
20260208::OBJ_MP_0989_0397.fits.gz::8582,1,1,20260208,OBJ_MP_0989_0397.fits.gz,8582
20260208::OBJ_MP_0989_0427.fits.gz::4542,1,1,20260208,OBJ_MP_0989_0427.fits.gz,4542
20260208::OBJ_MP_0989_0427.fits.gz::8452,1,1,20260208,OBJ_MP_0989_0427.fits.gz,8452
20260208::OBJ_MP_1101_0184.fits.gz::28438,1,1,20260208,OBJ_MP_1101_0184.fits.gz,28438
20260208::OBJ_MP_1101_0184.fits.gz::36297,1,1,20260208,OBJ_MP_1101_0184.fits.gz,36297
20260208::OBJ_MP_1101_0184.fits.gz::36415,1,1,20260208,OBJ_MP_1101_0184.fits.gz,36415
20260208::OBJ_MP_1101_0184.fits.gz::5302,1,1,20260208,OBJ_MP_1101_0184.fits.gz,5302
20260208::OBJ_MP_1101_0184.fits.gz::5439,1,1,20260208,OBJ_MP_1101_0184.fits.gz,5439
20260208::OBJ_MP_1101_0205.fits.gz::28886,1,1,20260208,OBJ_MP_1101_0205.fits.gz,28886
20260208::OBJ_MP_1101_0205.fits.gz::36874,1,1,20260208,OBJ_MP_1101_0205.fits.gz,36874
20260208::OBJ_MP_1101_0205.fits.gz::37009,1,1,20260208,OBJ_MP_1101_0205.fits.gz,37009
20260208::OBJ_MP_1101_0205.fits.gz::5379,1,1,20260208,OBJ_MP_1101_0205.fits.gz,5379
20260208::OBJ_MP_1101_0205.fits.gz::5539,1,1,20260208,OBJ_MP_1101_0205.fits.gz,5539
20260208::OBJ_MP_1101_0226.fits.gz::28109,1,1,20260208,OBJ_MP_1101_0226.fits.gz,28109
20260208::OBJ_MP_1101_0226.fits.gz::35992,1,1,20260208,OBJ_MP_1101_0226.fits.gz,35992
20260208::OBJ_MP_1101_0226.fits.gz::36131,1,1,20260208,OBJ_MP_1101_0226.fits.gz,36131
20260208::OBJ_MP_1101_0226.fits.gz::5221,1,1,20260208,OBJ_MP_1101_0226.fits.gz,5221
20260208::OBJ_MP_1101_0226.fits.gz::5328,1,1,20260208,OBJ_MP_1101_0226.fits.gz,5328
20260208::OBJ_MP_1102_0110.fits.gz::7383,1,1,20260208,OBJ_MP_1102_0110.fits.gz,7383
20260208::OBJ_MP_1102_0142.fits.gz::7361,1,1,20260208,OBJ_MP_1102_0142.fits.gz,7361
20260208::OBJ_MP_1102_0174.fits.gz::6840,1,1,20260208,OBJ_MP_1102_0174.fits.gz,6840
20260208::OBJ_MP_1103_0025.fits.gz::10886,1,1,20260208,OBJ_MP_1103_0025.fits.gz,10886
20260208::OBJ_MP_1103_0025.fits.gz::19549,1,1,20260208,OBJ_MP_1103_0025.fits.gz,19549
20260208::OBJ_MP_1103_0025.fits.gz::2463,1,1,20260208,OBJ_MP_1103_0025.fits.gz,2463
20260208::OBJ_MP_1103_0025.fits.gz::2566,1,1,20260208,OBJ_MP_1103_0025.fits.gz,2566
20260208::OBJ_MP_1103_0025.fits.gz::29858,1,1,20260208,OBJ_MP_1103_0025.fits.gz,29858
20260208::OBJ_MP_1103_0052.fits.gz::11857,1,1,20260208,OBJ_MP_1103_0052.fits.gz,11857
20260208::OBJ_MP_1103_0052.fits.gz::21184,1,1,20260208,OBJ_MP_1103_0052.fits.gz,21184
20260208::OBJ_MP_1103_0052.fits.gz::2660,1,1,20260208,OBJ_MP_1103_0052.fits.gz,2660
20260208::OBJ_MP_1103_0052.fits.gz::2779,1,1,20260208,OBJ_MP_1103_0052.fits.gz,2779
20260208::OBJ_MP_1103_0052.fits.gz::32870,1,1,20260208,OBJ_MP_1103_0052.fits.gz,32870
20260208::OBJ_MP_1103_0079.fits.gz::12939,1,1,20260208,OBJ_MP_1103_0079.fits.gz,12939
20260208::OBJ_MP_1103_0079.fits.gz::22911,1,1,20260208,OBJ_MP_1103_0079.fits.gz,22911
20260208::OBJ_MP_1103_0079.fits.gz::2995,1,1,20260208,OBJ_MP_1103_0079.fits.gz,2995
20260208::OBJ_MP_1103_0079.fits.gz::3118,1,1,20260208,OBJ_MP_1103_0079.fits.gz,3118
20260208::OBJ_MP_1103_0079.fits.gz::35835,1,1,20260208,OBJ_MP_1103_0079.fits.gz,35835
20260208::OBJ_MP_1104_0023.fits.gz::1402,1,1,20260208,OBJ_MP_1104_0023.fits.gz,1402
20260208::OBJ_MP_1104_0023.fits.gz::17095,1,1,20260208,OBJ_MP_1104_0023.fits.gz,17095
20260208::OBJ_MP_1104_0023.fits.gz::18483,1,1,20260208,OBJ_MP_1104_0023.fits.gz,18483
20260208::OBJ_MP_1104_0050.fits.gz::1463,1,1,20260208,OBJ_MP_1104_0050.fits.gz,1463
20260208::OBJ_MP_1104_0050.fits.gz::16843,1,1,20260208,OBJ_MP_1104_0050.fits.gz,16843
20260208::OBJ_MP_1104_0050.fits.gz::18240,1,1,20260208,OBJ_MP_1104_0050.fits.gz,18240
20260208::OBJ_MP_1104_0077.fits.gz::1710,1,1,20260208,OBJ_MP_1104_0077.fits.gz,1710
20260208::OBJ_MP_1104_0077.fits.gz::19481,1,1,20260208,OBJ_MP_1104_0077.fits.gz,19481
20260208::OBJ_MP_1104_0077.fits.gz::21072,1,1,20260208,OBJ_MP_1104_0077.fits.gz,21072
20260208::OBJ_MP_1123_0370.fits.gz::7508,1,1,20260208,OBJ_MP_1123_0370.fits.gz,7508
20260208::OBJ_MP_1123_0400.fits.gz::7182,1,1,20260208,OBJ_MP_1123_0400.fits.gz,7182
20260208::OBJ_MP_1123_0430.fits.gz::7317,1,1,20260208,OBJ_MP_1123_0430.fits.gz,7317
20260208::OBJ_MP_1235_0245.fits.gz::24424,1,1,20260208,OBJ_MP_1235_0245.fits.gz,24424
20260208::OBJ_MP_1235_0265.fits.gz::23169,1,1,20260208,OBJ_MP_1235_0265.fits.gz,23169
20260208::OBJ_MP_1235_0279.fits.gz::22215,1,1,20260208,OBJ_MP_1235_0279.fits.gz,22215
20260208::OBJ_MP_1236_0191.fits.gz::10401,1,1,20260208,OBJ_MP_1236_0191.fits.gz,10401
20260208::OBJ_MP_1236_0212.fits.gz::11197,1,1,20260208,OBJ_MP_1236_0212.fits.gz,11197
20260208::OBJ_MP_1236_0233.fits.gz::10949,1,1,20260208,OBJ_MP_1236_0233.fits.gz,10949
20260208::OBJ_MP_1238_0181.fits.gz::8373,1,1,20260208,OBJ_MP_1238_0181.fits.gz,8373
20260208::OBJ_MP_1238_0202.fits.gz::8488,1,1,20260208,OBJ_MP_1238_0202.fits.gz,8488
20260208::OBJ_MP_1238_0223.fits.gz::8695,1,1,20260208,OBJ_MP_1238_0223.fits.gz,8695
20260208::OBJ_MP_1258_0377.fits.gz::5531,1,1,20260208,OBJ_MP_1258_0377.fits.gz,5531
20260208::OBJ_MP_1258_0377.fits.gz::8379,1,1,20260208,OBJ_MP_1258_0377.fits.gz,8379
20260208::OBJ_MP_1258_0407.fits.gz::5236,1,1,20260208,OBJ_MP_1258_0407.fits.gz,5236
20260208::OBJ_MP_1258_0407.fits.gz::7899,1,1,20260208,OBJ_MP_1258_0407.fits.gz,7899
20260208::OBJ_MP_1258_0437.fits.gz::5113,1,1,20260208,OBJ_MP_1258_0437.fits.gz,5113
20260208::OBJ_MP_1258_0437.fits.gz::7689,1,1,20260208,OBJ_MP_1258_0437.fits.gz,7689
20260208::OBJ_MP_1259_0381.fits.gz::2886,1,1,20260208,OBJ_MP_1259_0381.fits.gz,2886
20260208::OBJ_MP_1259_0411.fits.gz::2582,1,1,20260208,OBJ_MP_1259_0411.fits.gz,2582
20260208::OBJ_MP_1259_0441.fits.gz::2544,1,1,20260208,OBJ_MP_1259_0441.fits.gz,2544
20260208::OBJ_MP_1524_0329.fits.gz::1744,1,1,20260208,OBJ_MP_1524_0329.fits.gz,1744
20260208::OBJ_MP_1524_0341.fits.gz::1653,1,1,20260208,OBJ_MP_1524_0341.fits.gz,1653
20260208::OBJ_MP_1524_0353.fits.gz::1584,1,1,20260208,OBJ_MP_1524_0353.fits.gz,1584
20260208::OBJ_MP_1784_0323.fits.gz::11470,1,1,20260208,OBJ_MP_1784_0323.fits.gz,11470
20260208::OBJ_MP_1784_0335.fits.gz::12300,1,1,20260208,OBJ_MP_1784_0335.fits.gz,12300
20260208::OBJ_MP_1784_0347.fits.gz::12663,1,1,20260208,OBJ_MP_1784_0347.fits.gz,12663
20260210::OBJ_MP_0432_0057.fits.gz::70011,1,1,20260210,OBJ_MP_0432_0057.fits.gz,70011
20260210::OBJ_MP_0432_0086.fits.gz::69132,1,1,20260210,OBJ_MP_0432_0086.fits.gz,69132
20260210::OBJ_MP_0432_0115.fits.gz::72222,1,1,20260210,OBJ_MP_0432_0115.fits.gz,72222
20260210::OBJ_MP_0564_0058.fits.gz::351,1,1,20260210,OBJ_MP_0564_0058.fits.gz,351
20260210::OBJ_MP_0564_0087.fits.gz::388,1,1,20260210,OBJ_MP_0564_0087.fits.gz,388
20260210::OBJ_MP_0564_0116.fits.gz::453,1,1,20260210,OBJ_MP_0564_0116.fits.gz,453
20260210::OBJ_MP_0566_0042.fits.gz::11256,1,1,20260210,OBJ_MP_0566_0042.fits.gz,11256
20260210::OBJ_MP_0566_0042.fits.gz::11394,1,1,20260210,OBJ_MP_0566_0042.fits.gz,11394
20260210::OBJ_MP_0566_0042.fits.gz::11566,1,1,20260210,OBJ_MP_0566_0042.fits.gz,11566
20260210::OBJ_MP_0566_0042.fits.gz::12009,1,1,20260210,OBJ_MP_0566_0042.fits.gz,12009
20260210::OBJ_MP_0566_0071.fits.gz::11720,1,1,20260210,OBJ_MP_0566_0071.fits.gz,11720
20260210::OBJ_MP_0566_0071.fits.gz::11876,1,1,20260210,OBJ_MP_0566_0071.fits.gz,11876
20260210::OBJ_MP_0566_0071.fits.gz::12092,1,1,20260210,OBJ_MP_0566_0071.fits.gz,12092
20260210::OBJ_MP_0566_0071.fits.gz::12546,1,1,20260210,OBJ_MP_0566_0071.fits.gz,12546
20260210::OBJ_MP_0566_0100.fits.gz::12327,1,1,20260210,OBJ_MP_0566_0100.fits.gz,12327
20260210::OBJ_MP_0566_0100.fits.gz::12529,1,1,20260210,OBJ_MP_0566_0100.fits.gz,12529
20260210::OBJ_MP_0566_0100.fits.gz::12748,1,1,20260210,OBJ_MP_0566_0100.fits.gz,12748
20260210::OBJ_MP_0566_0100.fits.gz::13239,1,1,20260210,OBJ_MP_0566_0100.fits.gz,13239
20260210::OBJ_MP_0698_0050.fits.gz::10157,1,1,20260210,OBJ_MP_0698_0050.fits.gz,10157
20260210::OBJ_MP_0698_0050.fits.gz::9352,1,1,20260210,OBJ_MP_0698_0050.fits.gz,9352
20260210::OBJ_MP_0698_0079.fits.gz::8484,1,1,20260210,OBJ_MP_0698_0079.fits.gz,8484
20260210::OBJ_MP_0698_0079.fits.gz::9215,1,1,20260210,OBJ_MP_0698_0079.fits.gz,9215
20260210::OBJ_MP_0698_0108.fits.gz::10655,1,1,20260210,OBJ_MP_0698_0108.fits.gz,10655
20260210::OBJ_MP_0698_0108.fits.gz::9818,1,1,20260210,OBJ_MP_0698_0108.fits.gz,9818
20260210::OBJ_MP_0699_0041.fits.gz::7634,1,1,20260210,OBJ_MP_0699_0041.fits.gz,7634
20260210::OBJ_MP_0699_0070.fits.gz::8007,1,1,20260210,OBJ_MP_0699_0070.fits.gz,8007
20260210::OBJ_MP_0699_0099.fits.gz::8165,1,1,20260210,OBJ_MP_0699_0099.fits.gz,8165
20260210::OBJ_MP_0700_0036.fits.gz::15047,1,1,20260210,OBJ_MP_0700_0036.fits.gz,15047
20260210::OBJ_MP_0700_0036.fits.gz::24729,1,1,20260210,OBJ_MP_0700_0036.fits.gz,24729
20260210::OBJ_MP_0700_0065.fits.gz::15186,1,1,20260210,OBJ_MP_0700_0065.fits.gz,15186
20260210::OBJ_MP_0700_0065.fits.gz::25052,1,1,20260210,OBJ_MP_0700_0065.fits.gz,25052
20260210::OBJ_MP_0700_0094.fits.gz::16163,1,1,20260210,OBJ_MP_0700_0094.fits.gz,16163
20260210::OBJ_MP_0700_0094.fits.gz::26615,1,1,20260210,OBJ_MP_0700_0094.fits.gz,26615
20260210::OBJ_MP_0701_0034.fits.gz::9048,1,1,20260210,OBJ_MP_0701_0034.fits.gz,9048
20260210::OBJ_MP_0701_0063.fits.gz::9577,1,1,20260210,OBJ_MP_0701_0063.fits.gz,9577
20260210::OBJ_MP_0701_0092.fits.gz::9750,1,1,20260210,OBJ_MP_0701_0092.fits.gz,9750
20260210::OBJ_MP_0833_0045.fits.gz::20928,1,1,20260210,OBJ_MP_0833_0045.fits.gz,20928
20260210::OBJ_MP_0833_0074.fits.gz::22033,1,1,20260210,OBJ_MP_0833_0074.fits.gz,22033
20260210::OBJ_MP_0833_0103.fits.gz::22970,1,1,20260210,OBJ_MP_0833_0103.fits.gz,22970
20260210::OBJ_MP_0834_0038.fits.gz::12123,1,1,20260210,OBJ_MP_0834_0038.fits.gz,12123
20260210::OBJ_MP_0834_0038.fits.gz::12253,1,1,20260210,OBJ_MP_0834_0038.fits.gz,12253
20260210::OBJ_MP_0834_0038.fits.gz::1456,1,1,20260210,OBJ_MP_0834_0038.fits.gz,1456
20260210::OBJ_MP_0834_0067.fits.gz::12744,1,1,20260210,OBJ_MP_0834_0067.fits.gz,12744
20260210::OBJ_MP_0834_0067.fits.gz::12900,1,1,20260210,OBJ_MP_0834_0067.fits.gz,12900
20260210::OBJ_MP_0834_0067.fits.gz::1585,1,1,20260210,OBJ_MP_0834_0067.fits.gz,1585
20260210::OBJ_MP_0834_0096.fits.gz::13197,1,1,20260210,OBJ_MP_0834_0096.fits.gz,13197
20260210::OBJ_MP_0834_0096.fits.gz::13311,1,1,20260210,OBJ_MP_0834_0096.fits.gz,13311
20260210::OBJ_MP_0834_0096.fits.gz::1683,1,1,20260210,OBJ_MP_0834_0096.fits.gz,1683
20260210::OBJ_MP_0835_0033.fits.gz::2849,1,1,20260210,OBJ_MP_0835_0033.fits.gz,2849
20260210::OBJ_MP_0835_0062.fits.gz::3062,1,1,20260210,OBJ_MP_0835_0062.fits.gz,3062
20260210::OBJ_MP_0835_0091.fits.gz::3238,1,1,20260210,OBJ_MP_0835_0091.fits.gz,3238
20260210::OBJ_MP_0967_0052.fits.gz::25882,1,1,20260210,OBJ_MP_0967_0052.fits.gz,25882
20260210::OBJ_MP_0967_0081.fits.gz::25126,1,1,20260210,OBJ_MP_0967_0081.fits.gz,25126
20260210::OBJ_MP_0967_0110.fits.gz::25929,1,1,20260210,OBJ_MP_0967_0110.fits.gz,25929
20260210::OBJ_MP_1238_0053.fits.gz::8274,1,1,20260210,OBJ_MP_1238_0053.fits.gz,8274
20260210::OBJ_MP_1238_0082.fits.gz::8169,1,1,20260210,OBJ_MP_1238_0082.fits.gz,8169
20260210::OBJ_MP_1238_0111.fits.gz::8381,1,1,20260210,OBJ_MP_1238_0111.fits.gz,8381
20260210::OBJ_MP_1374_0056.fits.gz::1427,1,1,20260210,OBJ_MP_1374_0056.fits.gz,1427
20260210::OBJ_MP_1374_0056.fits.gz::1839,1,1,20260210,OBJ_MP_1374_0056.fits.gz,1839
20260210::OBJ_MP_1374_0056.fits.gz::20586,1,1,20260210,OBJ_MP_1374_0056.fits.gz,20586
20260210::OBJ_MP_1374_0056.fits.gz::9520,1,1,20260210,OBJ_MP_1374_0056.fits.gz,9520
20260210::OBJ_MP_1374_0085.fits.gz::1459,1,1,20260210,OBJ_MP_1374_0085.fits.gz,1459
20260210::OBJ_MP_1374_0085.fits.gz::1872,1,1,20260210,OBJ_MP_1374_0085.fits.gz,1872
20260210::OBJ_MP_1374_0085.fits.gz::20608,1,1,20260210,OBJ_MP_1374_0085.fits.gz,20608
20260210::OBJ_MP_1374_0085.fits.gz::9586,1,1,20260210,OBJ_MP_1374_0085.fits.gz,9586
20260210::OBJ_MP_1374_0114.fits.gz::1516,1,1,20260210,OBJ_MP_1374_0114.fits.gz,1516
20260210::OBJ_MP_1374_0114.fits.gz::1924,1,1,20260210,OBJ_MP_1374_0114.fits.gz,1924
20260210::OBJ_MP_1374_0114.fits.gz::21233,1,1,20260210,OBJ_MP_1374_0114.fits.gz,21233
20260210::OBJ_MP_1374_0114.fits.gz::9845,1,1,20260210,OBJ_MP_1374_0114.fits.gz,9845
20260211::OBJ_MP_0170_0144.fits.gz::46976,1,1,20260211,OBJ_MP_0170_0144.fits.gz,46976
20260211::OBJ_MP_0170_0173.fits.gz::47673,1,1,20260211,OBJ_MP_0170_0173.fits.gz,47673
20260211::OBJ_MP_0170_0202.fits.gz::40113,1,1,20260211,OBJ_MP_0170_0202.fits.gz,40113
20260211::OBJ_MP_0171_0139.fits.gz::29751,1,1,20260211,OBJ_MP_0171_0139.fits.gz,29751
20260211::OBJ_MP_0171_0168.fits.gz::29291,1,1,20260211,OBJ_MP_0171_0168.fits.gz,29291
20260211::OBJ_MP_0171_0197.fits.gz::28205,1,1,20260211,OBJ_MP_0171_0197.fits.gz,28205
20260211::OBJ_MP_0173_0138.fits.gz::17882,1,1,20260211,OBJ_MP_0173_0138.fits.gz,17882
20260211::OBJ_MP_0173_0167.fits.gz::17310,1,1,20260211,OBJ_MP_0173_0167.fits.gz,17310
20260211::OBJ_MP_0173_0196.fits.gz::18037,1,1,20260211,OBJ_MP_0173_0196.fits.gz,18037
20260211::OBJ_MP_0174_0140.fits.gz::22877,1,1,20260211,OBJ_MP_0174_0140.fits.gz,22877
20260211::OBJ_MP_0174_0140.fits.gz::33677,1,1,20260211,OBJ_MP_0174_0140.fits.gz,33677
20260211::OBJ_MP_0174_0140.fits.gz::37129,1,1,20260211,OBJ_MP_0174_0140.fits.gz,37129
20260211::OBJ_MP_0174_0169.fits.gz::22965,1,1,20260211,OBJ_MP_0174_0169.fits.gz,22965
20260211::OBJ_MP_0174_0169.fits.gz::33968,1,1,20260211,OBJ_MP_0174_0169.fits.gz,33968
20260211::OBJ_MP_0174_0169.fits.gz::37505,1,1,20260211,OBJ_MP_0174_0169.fits.gz,37505
20260211::OBJ_MP_0174_0198.fits.gz::22665,1,1,20260211,OBJ_MP_0174_0198.fits.gz,22665
20260211::OBJ_MP_0174_0198.fits.gz::33552,1,1,20260211,OBJ_MP_0174_0198.fits.gz,33552
20260211::OBJ_MP_0174_0198.fits.gz::36834,1,1,20260211,OBJ_MP_0174_0198.fits.gz,36834
20260211::OBJ_MP_0300_0143.fits.gz::20250,1,1,20260211,OBJ_MP_0300_0143.fits.gz,20250
20260211::OBJ_MP_0300_0172.fits.gz::20683,1,1,20260211,OBJ_MP_0300_0172.fits.gz,20683
20260211::OBJ_MP_0300_0201.fits.gz::19196,1,1,20260211,OBJ_MP_0300_0201.fits.gz,19196
20260211::OBJ_MP_0432_0135.fits.gz::21910,1,1,20260211,OBJ_MP_0432_0135.fits.gz,21910
20260211::OBJ_MP_0432_0164.fits.gz::24418,1,1,20260211,OBJ_MP_0432_0164.fits.gz,24418
20260211::OBJ_MP_0432_0193.fits.gz::23640,1,1,20260211,OBJ_MP_0432_0193.fits.gz,23640
20260211::OBJ_MP_0435_0122.fits.gz::24764,1,1,20260211,OBJ_MP_0435_0122.fits.gz,24764
20260211::OBJ_MP_0435_0151.fits.gz::24090,1,1,20260211,OBJ_MP_0435_0151.fits.gz,24090
20260211::OBJ_MP_0435_0180.fits.gz::25202,1,1,20260211,OBJ_MP_0435_0180.fits.gz,25202
20260211::OBJ_MP_0565_0132.fits.gz::21974,1,1,20260211,OBJ_MP_0565_0132.fits.gz,21974
20260211::OBJ_MP_0565_0161.fits.gz::22452,1,1,20260211,OBJ_MP_0565_0161.fits.gz,22452
20260211::OBJ_MP_0565_0190.fits.gz::22859,1,1,20260211,OBJ_MP_0565_0190.fits.gz,22859
20260211::OBJ_MP_0567_0121.fits.gz::1225,1,1,20260211,OBJ_MP_0567_0121.fits.gz,1225
20260211::OBJ_MP_0567_0121.fits.gz::27019,1,1,20260211,OBJ_MP_0567_0121.fits.gz,27019
20260211::OBJ_MP_0567_0150.fits.gz::1214,1,1,20260211,OBJ_MP_0567_0150.fits.gz,1214
20260211::OBJ_MP_0567_0150.fits.gz::26843,1,1,20260211,OBJ_MP_0567_0150.fits.gz,26843
20260211::OBJ_MP_0567_0179.fits.gz::1235,1,1,20260211,OBJ_MP_0567_0179.fits.gz,1235
20260211::OBJ_MP_0567_0179.fits.gz::26543,1,1,20260211,OBJ_MP_0567_0179.fits.gz,26543
20260211::OBJ_MP_0568_0118.fits.gz::11644,1,1,20260211,OBJ_MP_0568_0118.fits.gz,11644
20260211::OBJ_MP_0568_0118.fits.gz::9307,1,1,20260211,OBJ_MP_0568_0118.fits.gz,9307
20260211::OBJ_MP_0568_0147.fits.gz::11190,1,1,20260211,OBJ_MP_0568_0147.fits.gz,11190
20260211::OBJ_MP_0568_0147.fits.gz::9166,1,1,20260211,OBJ_MP_0568_0147.fits.gz,9166
20260211::OBJ_MP_0568_0176.fits.gz::11112,1,1,20260211,OBJ_MP_0568_0176.fits.gz,11112
20260211::OBJ_MP_0568_0176.fits.gz::9173,1,1,20260211,OBJ_MP_0568_0176.fits.gz,9173
20260211::OBJ_MP_0569_0120.fits.gz::9912,1,1,20260211,OBJ_MP_0569_0120.fits.gz,9912
20260211::OBJ_MP_0569_0149.fits.gz::10330,1,1,20260211,OBJ_MP_0569_0149.fits.gz,10330
20260211::OBJ_MP_0569_0149.fits.gz::28219,1,1,20260211,OBJ_MP_0569_0149.fits.gz,28219
20260211::OBJ_MP_0569_0178.fits.gz::10085,1,1,20260211,OBJ_MP_0569_0178.fits.gz,10085
20260211::OBJ_MP_0569_0178.fits.gz::28346,1,1,20260211,OBJ_MP_0569_0178.fits.gz,28346
20260211::OBJ_MP_0569_0204.fits.gz::27097,1,1,20260211,OBJ_MP_0569_0204.fits.gz,27097
20260211::OBJ_MP_0701_0051.fits.gz::18187,1,1,20260211,OBJ_MP_0701_0051.fits.gz,18187
20260211::OBJ_MP_0701_0051.fits.gz::23397,1,1,20260211,OBJ_MP_0701_0051.fits.gz,23397
20260211::OBJ_MP_0701_0079.fits.gz::18095,1,1,20260211,OBJ_MP_0701_0079.fits.gz,18095
20260211::OBJ_MP_0701_0079.fits.gz::23234,1,1,20260211,OBJ_MP_0701_0079.fits.gz,23234
20260211::OBJ_MP_0701_0107.fits.gz::17873,1,1,20260211,OBJ_MP_0701_0107.fits.gz,17873
20260211::OBJ_MP_0701_0107.fits.gz::22893,1,1,20260211,OBJ_MP_0701_0107.fits.gz,22893
20260211::OBJ_MP_0833_0133.fits.gz::34660,1,1,20260211,OBJ_MP_0833_0133.fits.gz,34660
20260211::OBJ_MP_0833_0162.fits.gz::35762,1,1,20260211,OBJ_MP_0833_0162.fits.gz,35762
20260211::OBJ_MP_0833_0191.fits.gz::34916,1,1,20260211,OBJ_MP_0833_0191.fits.gz,34916
20260211::OBJ_MP_0834_0054.fits.gz::13122,1,1,20260211,OBJ_MP_0834_0054.fits.gz,13122
20260211::OBJ_MP_0834_0054.fits.gz::28559,1,1,20260211,OBJ_MP_0834_0054.fits.gz,28559
20260211::OBJ_MP_0834_0082.fits.gz::13154,1,1,20260211,OBJ_MP_0834_0082.fits.gz,13154
20260211::OBJ_MP_0834_0082.fits.gz::28746,1,1,20260211,OBJ_MP_0834_0082.fits.gz,28746
20260211::OBJ_MP_0834_0110.fits.gz::12585,1,1,20260211,OBJ_MP_0834_0110.fits.gz,12585
20260211::OBJ_MP_0834_0110.fits.gz::27499,1,1,20260211,OBJ_MP_0834_0110.fits.gz,27499
20260211::OBJ_MP_0968_0055.fits.gz::1406,1,1,20260211,OBJ_MP_0968_0055.fits.gz,1406
20260211::OBJ_MP_0968_0055.fits.gz::1465,1,1,20260211,OBJ_MP_0968_0055.fits.gz,1465
20260211::OBJ_MP_0968_0055.fits.gz::18994,1,1,20260211,OBJ_MP_0968_0055.fits.gz,18994
20260211::OBJ_MP_0968_0055.fits.gz::27169,1,1,20260211,OBJ_MP_0968_0055.fits.gz,27169
20260211::OBJ_MP_0968_0055.fits.gz::40315,1,1,20260211,OBJ_MP_0968_0055.fits.gz,40315
20260211::OBJ_MP_0968_0083.fits.gz::1392,1,1,20260211,OBJ_MP_0968_0083.fits.gz,1392
20260211::OBJ_MP_0968_0083.fits.gz::1446,1,1,20260211,OBJ_MP_0968_0083.fits.gz,1446
20260211::OBJ_MP_0968_0083.fits.gz::18911,1,1,20260211,OBJ_MP_0968_0083.fits.gz,18911
20260211::OBJ_MP_0968_0083.fits.gz::27054,1,1,20260211,OBJ_MP_0968_0083.fits.gz,27054
20260211::OBJ_MP_0968_0083.fits.gz::40466,1,1,20260211,OBJ_MP_0968_0083.fits.gz,40466
20260211::OBJ_MP_0968_0111.fits.gz::1325,1,1,20260211,OBJ_MP_0968_0111.fits.gz,1325
20260211::OBJ_MP_0968_0111.fits.gz::1376,1,1,20260211,OBJ_MP_0968_0111.fits.gz,1376
20260211::OBJ_MP_0968_0111.fits.gz::17603,1,1,20260211,OBJ_MP_0968_0111.fits.gz,17603
20260211::OBJ_MP_0968_0111.fits.gz::25203,1,1,20260211,OBJ_MP_0968_0111.fits.gz,25203
20260211::OBJ_MP_0968_0111.fits.gz::37270,1,1,20260211,OBJ_MP_0968_0111.fits.gz,37270
20260211::OBJ_MP_0969_0045.fits.gz::11005,1,1,20260211,OBJ_MP_0969_0045.fits.gz,11005
20260211::OBJ_MP_0969_0045.fits.gz::11052,1,1,20260211,OBJ_MP_0969_0045.fits.gz,11052
20260211::OBJ_MP_0969_0045.fits.gz::155,1,1,20260211,OBJ_MP_0969_0045.fits.gz,155
20260211::OBJ_MP_0969_0045.fits.gz::1666,1,1,20260211,OBJ_MP_0969_0045.fits.gz,1666
20260211::OBJ_MP_0969_0045.fits.gz::8338,1,1,20260211,OBJ_MP_0969_0045.fits.gz,8338
20260211::OBJ_MP_0969_0073.fits.gz::10132,1,1,20260211,OBJ_MP_0969_0073.fits.gz,10132
20260211::OBJ_MP_0969_0073.fits.gz::10178,1,1,20260211,OBJ_MP_0969_0073.fits.gz,10178
20260211::OBJ_MP_0969_0073.fits.gz::1570,1,1,20260211,OBJ_MP_0969_0073.fits.gz,1570
20260211::OBJ_MP_0969_0073.fits.gz::174,1,1,20260211,OBJ_MP_0969_0073.fits.gz,174
20260211::OBJ_MP_0969_0073.fits.gz::7667,1,1,20260211,OBJ_MP_0969_0073.fits.gz,7667
20260211::OBJ_MP_0969_0101.fits.gz::10470,1,1,20260211,OBJ_MP_0969_0101.fits.gz,10470
20260211::OBJ_MP_0969_0101.fits.gz::10519,1,1,20260211,OBJ_MP_0969_0101.fits.gz,10519
20260211::OBJ_MP_0969_0101.fits.gz::1625,1,1,20260211,OBJ_MP_0969_0101.fits.gz,1625
20260211::OBJ_MP_0969_0101.fits.gz::200,1,1,20260211,OBJ_MP_0969_0101.fits.gz,200
20260211::OBJ_MP_0969_0101.fits.gz::7905,1,1,20260211,OBJ_MP_0969_0101.fits.gz,7905
20260211::OBJ_MP_0988_0324.fits.gz::4922,1,1,20260211,OBJ_MP_0988_0324.fits.gz,4922
20260211::OBJ_MP_0988_0324.fits.gz::6146,1,1,20260211,OBJ_MP_0988_0324.fits.gz,6146
20260211::OBJ_MP_0988_0324.fits.gz::6372,1,1,20260211,OBJ_MP_0988_0324.fits.gz,6372
20260211::OBJ_MP_0988_0352.fits.gz::4717,1,1,20260211,OBJ_MP_0988_0352.fits.gz,4717
20260211::OBJ_MP_0988_0352.fits.gz::5893,1,1,20260211,OBJ_MP_0988_0352.fits.gz,5893
20260211::OBJ_MP_0988_0352.fits.gz::6118,1,1,20260211,OBJ_MP_0988_0352.fits.gz,6118
20260211::OBJ_MP_0988_0380.fits.gz::4545,1,1,20260211,OBJ_MP_0988_0380.fits.gz,4545
