object_key,asteroid_number,asteroid_name,detection_count,night_count,first_mjd,last_mjd,join_method,join_status,catalog_number,catalog_name,catalog_epoch,a_au,ecc,inc_deg,H_mag,mean_anomaly_epoch_deg,arg_peri_deg,node_deg,mean_motion_deg_day,time_baseline_days,orbit_class
N:27523,27523,2000 HC31,2,2,61109.889401863424,61136.827785671296,number,matched,27523,2000 HC31,2026-03-01,3.03841093,0.13800917,11.247679,13.59,168.30199,226.579906,155.740967,0.1860948305870351,26.938383807872015,Main belt
N:521051,521051,2015 DS236,1,1,61109.889401863424,61109.889401863424,number,matched,521051,2015 DS236,2026-03-01,3.04246572,0.09596673,11.120304,16.67,309.301494,86.039438,164.331528,0.18572293289284308,0.0,Main belt
N:50416,50416,2000 DZ2,4,3,61109.83440890046,61136.79815773148,number,matched,50416,2000 DZ2,2026-03-01,2.9632913,0.09384155,9.624488,14.04,255.004317,261.302369,45.944145,0.1932157632497496,26.963748831018165,Main belt
N:55216,55216,2001 RH60,4,2,61109.83440890046,61136.79901274305,number,matched,55216,2001 RH60,2026-03-01,2.69346803,0.04496474,5.350857,15.1,1.109485,107.04069,81.793918,0.2229648158512871,26.964603842592624,Main belt
N:62300,62300,2000 SY116,7,2,61109.83440890046,61136.82978921296,number,matched,62300,2000 SY116,2026-03-01,3.18166355,0.02962624,15.033569,13.49,202.886762,313.624056,36.873972,0.1736691564908434,26.995380312502675,Main belt
N:75173,75173,1999 VA148,4,2,61109.83357105324,61110.818067569446,number,matched,75173,1999 VA148,2026-03-01,2.32190973,0.08656167,7.720467,15.76,295.118283,201.224038,60.70817,0.2785711112400201,0.9844965162046719,Main belt
N:99357,99357,2001 XZ178,5,2,61109.83440890046,61136.82978921296,number,matched,99357,2001 XZ178,2026-03-01,2.24073218,0.08179631,4.766052,16.37,358.769979,82.704979,104.737605,0.2938455694622333,26.995380312502675,Main belt
N:24304,24304,Lynnrice,4,2,61109.863239722225,61136.79901274305,number,matched,24304,Lynnrice,2026-03-01,2.32707688,0.12468102,6.883003,15.08,175.426581,224.66781,149.610497,0.27764379805426953,26.935773020828492,Main belt
N:78130,78130,2002 NL12,8,2,61109.863239722225,61136.86766659722,number,matched,78130,2002 NL12,2026-03-01,2.55126929,0.20141634,5.826436,15.53,314.091277,138.207408,114.931624,0.24186310372792616,27.0044268749989,Main belt
N:82645,82645,2001 PX8,5,3,61109.863239722225,61136.80085820602,number,matched,82645,2001 PX8,2026-03-01,2.67992014,0.09315492,11.556462,15.12,347.279168,41.308611,163.311563,0.2246576931174958,26.93761848379654,Main belt
N:886039,886039,2019 UJ13,1,1,61109.863239722225,61109.863239722225,number,matched,886039,2019 UJ13,2026-03-01,3.17689409,0.59471014,4.522244,19.8,15.796104,336.430865,138.915463,0.17406039658788966,0.0,NEO (q < 1.3 AU)
N:559617,559617,2015 DQ117,1,1,61109.892050856484,61109.892050856484,number,matched,559617,2015 DQ117,2026-03-01,3.05843987,0.16569925,9.451891,16.86,59.393632,64.610522,49.744354,0.18426979555778447,0.0,Main belt
N:376828,376828,2001 FC186,4,2,61109.83892042824,61136.83743423611,number,matched,376828,2001 FC186,2026-03-01,2.33388126,0.23464831,8.387353,17.17,335.982009,177.422124,45.426761,0.27643048680325777,26.99851380787004,Main belt
N:40393,40393,1999 NW53,1,1,61109.86771871528,61109.86771871528,number,matched,40393,1999 NW53,2026-03-01,2.52134813,0.10997726,14.673171,15.13,173.366738,204.596284,175.551822,0.24618118202611838,0.0,Main belt
N:9109,9109,Yukomotizuki,4,2,61109.84291140046,61110.85315440972,number,matched,9109,Yukomotizuki,2026-03-01,2.32867369,0.09404322,7.173077,14.66,128.849064,265.932567,151.252719,0.2773582696110336,1.010243009259284,Main belt
N:13211,13211,Stucky,6,2,61109.84291140046,61136.83743423611,number,matched,13211,Stucky,2026-03-01,2.87596737,0.15617987,5.396488,13.89,260.796453,208.768688,103.078427,0.20208223770980466,26.99452283565188,Main belt
N:18177,18177,Harunaga,3,2,61109.84291140046,61136.7686181713,number,matched,18177,Harunaga,2026-03-01,2.76093371,0.08251989,7.838813,14.13,154.43844,241.535187,156.193185,0.21484245419328551,26.925706770838588,Main belt
N:43210,43210,2000 AS101,6,2,61109.84291140046,61136.86012576389,number,matched,43210,2000 AS101,2026-03-01,2.30446131,0.18050052,6.026722,15.06,263.356642,209.5398,99.296043,0.2817409289373378,27.01721436342632,Main belt
N:74504,74504,1999 DF7,4,3,61109.84291140046,61136.78804290509,number,matched,74504,1999 DF7,2026-03-01,2.68670599,0.18593275,11.403857,14.93,58.182533,71.962222,42.328937,0.22380709926848735,26.945131504631718,Main belt
N:819489,819489,2014 JS50,1,1,61109.87171517361,61109.87171517361,number,matched,819489,2014 JS50,2026-03-01,2.55091922,0.13776062,15.011016,17.79,280.224029,115.815758,173.455404,0.24191289279268866,0.0,Main belt
N:7075,7075,Sadovnichij,29,8,61109.84756217593,61192.68974761574,number,matched,7075,Sadovnichij,2026-03-01,2.67547409,0.17546165,12.557234,12.67,232.31379,165.277431,176.005657,0.22521792327720788,82.84218543981115,Main belt
N:22781,22781,1999 GN4,1,1,61109.84756217593,61109.84756217593,number,matched,22781,1999 GN4,2026-03-01,2.25129087,0.08922818,5.400643,15.04,108.772226,344.177808,90.751604,0.29178076504621464,0.0,Main belt
N:53795,53795,2000 EB111,3,2,61109.84756217593,61136.79483222222,number,matched,53795,2000 EB111,2026-03-01,2.97323463,0.0760892,9.540173,14.07,261.138074,253.258991,51.772798,0.19224732255818527,26.947270046293852,Main belt
N:66284,66284,1999 JU15,4,2,61109.84756217593,61110.856870578704,number,matched,66284,1999 JU15,2026-03-01,2.26441854,0.18785084,6.256214,13.87,201.503659,290.686887,70.096046,0.2892471049103305,1.0093084027757868,Main belt
N:42112,42112,Hongkyumoon,5,3,61109.876365729164,61164.69728515046,number,matched,42112,Hongkyumoon,2026-03-01,2.85329698,0.15461799,35.783853,13.45,219.442209,159.015256,192.376892,0.2044954308220344,54.82091942129773,Main belt
N:461755,461755,2005 UA230,1,1,61109.876365729164,61109.876365729164,number,matched,461755,2005 UA230,2026-03-01,2.7960358,0.13694719,9.94801,17.24,86.494939,38.048041,55.965244,0.2108094048578119,0.0,Main belt
N:9945,9945,Karinaxavier,46,11,61109.85217358796,61190.691293159725,number,matched,9945,Karinaxavier,2026-03-01,2.2099698,0.14846518,5.43978,13.88,295.899899,169.081596,104.72895,0.30000228694378206,80.83911957176315,Main belt
N:40524,40524,1999 RA96,12,8,61109.85217358796,61164.65529659722,number,matched,40524,1999 RA96,2026-03-01,2.52404225,0.10818397,4.991854,15.05,309.53274,128.417171,127.383876,0.24578713277948164,54.80312300926016,Main belt
N:6405,6405,Komiyama,74,16,61109.85683884259,61192.71802341435,number,matched,6405,Komiyama,2026-03-01,2.26332965,0.12064046,4.774948,13.41,316.865612,131.124864,117.340094,0.28945586559088965,82.86118457176053,Main belt
N:7402,7402,1987 YH,42,12,61109.85683884259,61164.70701503472,number,matched,7402,1987 YH,2026-03-01,2.77871507,0.2040922,8.234533,13.23,97.72183,292.429753,150.832892,0.21278354949287448,54.850176192128856,Main belt
N:15494,15494,Lucylake,15,6,61109.85683884259,61164.7237812963,number,matched,15494,Lucylake,2026-03-01,2.66327972,0.13525372,15.10704,13.88,213.274044,309.40798,45.778341,0.22676650189578257,54.86694245370745,Main belt
N:53816,53816,2000 EV137,46,13,61109.85683884259,61169.72302278935,number,matched,53816,2000 EV137,2026-03-01,2.65985188,0.13135253,8.102181,14.43,346.846998,53.687926,160.795299,0.22720500545152988,59.86618394676043,Main belt
N:113793,113793,2002 TR196,29,10,61109.85683884259,61172.72236422454,number,matched,113793,2002 TR196,2026-03-01,2.61661151,0.15106448,11.399528,15.54,11.661815,4.62083,175.698509,0.23286016595853612,62.86552538194519,Main belt
N:122354,122354,2000 QX44,60,11,61109.85683884259,61169.727043287035,number,matched,122354,2000 QX44,2026-03-01,2.21949651,0.1732498,6.178493,16.1,310.676682,115.350099,145.307827,0.2980728184569801,59.870204444443516,Main belt
N:427684,427684,2004 DH2,1,1,61109.71856054398,61109.71856054398,number,matched,427684,2004 DH2,2026-03-01,0.94427951,0.40031792,23.023739,20.28,108.974071,216.141435,157.281851,1.0741210428217347,0.0,NEO (q < 1.3 AU)
N:225643,225643,2001 FN96,1,1,61109.73967900463,61109.73967900463,number,matched,225643,2001 FN96,2026-03-01,2.6114466,0.16608701,8.198086,16.23,327.002331,90.481166,101.95896,0.233551332462998,0.0,Main belt
N:60999,60999,2000 KC30,1,1,61109.71470946759,61109.71470946759,number,matched,60999,2000 KC30,2026-03-01,2.23085458,0.18586908,7.123239,16.49,238.565544,207.41534,77.539283,0.2957993271219371,0.0,Main belt
N:127640,127640,2003 CQ8,1,1,61109.71470946759,61109.71470946759,number,matched,127640,2003 CQ8,2026-03-01,3.20583458,0.08955206,17.655683,15.15,349.299324,40.01689,120.461603,0.17170874344599557,0.0,Main belt
N:29239,29239,1992 EJ17,11,4,61109.75793168981,61168.58917591435,number,matched,29239,1992 EJ17,2026-03-01,2.41402152,0.04908545,7.993887,15.58,59.437868,342.539952,133.833678,0.26278003600774685,58.83124422453693,Main belt
N:30083,30083,2000 EG110,14,8,61109.75793168981,61163.6473187963,number,matched,30083,2000 EG110,2026-03-01,2.39095805,0.09574236,7.590579,15.43,278.147542,199.976344,72.492872,0.26659140239590207,53.88938710648654,Main belt
N:34308,34308,Roberthall,12,4,61109.75793168981,61168.64479917824,number,matched,34308,Roberthall,2026-03-01,2.75146137,0.05320797,7.608741,14.62,186.488905,232.838681,124.358612,0.21595285208704937,58.886867488428834,Main belt
N:68391,68391,2001 QO55,13,6,61109.75793168981,61150.69857341435,number,matched,68391,2001 QO55,2026-03-01,2.68678102,0.03762725,6.886284,15.14,174.111575,255.972854,111.209876,0.22379772440914872,40.94064172454091,Main belt
N:69698,69698,1998 HW43,12,6,61109.75793168981,61150.656764085645,number,matched,69698,1998 HW43,2026-03-01,2.52494327,0.12116251,13.679614,15.85,289.066051,234.014461,31.415122,0.2456555816866061,40.89883239583287,Main belt
N:77328,77328,2001 FZ92,26,11,61109.75793168981,61172.543440775466,number,matched,77328,2001 FZ92,2026-03-01,2.32530331,0.20107816,6.133617,15.89,284.447193,195.509169,82.329063,0.27796150795844954,62.78550908565376,Main belt
N:90145,90145,2002 YA9,7,4,61109.75793168981,61164.601926863426,number,matched,90145,2002 YA9,2026-03-01,2.3997066,0.0988409,7.482892,15.49,122.639541,318.619026,91.276512,0.26513487356716253,54.84399517361453,Main belt
N:145151,145151,2005 GH179,21,8,61109.75793168981,61168.606794907406,number,matched,145151,2005 GH179,2026-03-01,3.03741779,0.25333791,15.154544,15.06,316.052933,90.730117,160.408489,0.18618610877435074,58.848863217594044,Main belt
N:177658,177658,2005 CJ74,26,8,61109.75793168981,61172.61993768519,number,matched,177658,2005 CJ74,2026-03-01,2.61308325,0.21493297,6.202581,15.64,309.395004,169.831257,83.634135,0.23333194684081757,62.86200599537551,Main belt
N:595710,595710,2003 UJ129,5,1,61109.75793168981,61109.85871390046,number,matched,595710,2003 UJ129,2026-03-01,2.32487116,0.20655653,25.214064,16.86,20.867314,132.855257,10.931063,0.27803901331635206,0.10078221064759418,Main belt
N:48919,48919,1998 OU8,18,6,61109.782406782404,61150.69857341435,number,matched,48919,1998 OU8,2026-03-01,2.35146415,0.14167789,9.218121,15.35,225.665526,189.457607,136.528612,0.2733358088019628,40.91616663194873,Main belt
N:254238,254238,2004 RG137,1,1,61109.782406782404,61109.782406782404,number,matched,254238,2004 RG137,2026-03-01,1.99431239,0.07725394,23.998411,17.2,247.570268,132.828278,167.562574,0.3499566839893191,0.0,Inner belt / Hungaria
N:119620,119620,2001 WY42,11,5,61109.858129548615,61150.702625474536,number,matched,119620,2001 WY42,2026-03-01,2.4253054,0.06303278,7.235052,15.95,315.183005,174.071785,55.528003,0.26094827074075455,40.844495925921365,Main belt
N:163251,163251,2002 GX4,24,6,61109.858129548615,61164.599046145835,number,matched,163251,2002 GX4,2026-03-01,2.2837547,0.37134556,22.340904,15.87,46.018802,282.080451,168.992286,0.28558138309526493,54.74091659722035,Mars-crosser
N:107484,107484,2001 DS36,4,2,61109.76059842593,61110.763447199075,number,matched,107484,2001 DS36,2026-03-01,2.56968988,0.12957649,8.783466,16.07,348.230405,54.179548,141.762173,0.23926710921389133,1.0028487731469795,Main belt
N:81516,81516,2000 GA179,3,2,61109.785051087965,61110.76606760416,number,matched,81516,2000 GA179,2026-03-01,2.67519457,0.18227927,14.03371,16.01,353.232019,33.249811,158.194752,0.22525322233116124,0.9810165161979967,Main belt
N:81217,81217,2000 FQ19,3,3,61109.80955297454,61150.709478958335,number,matched,81217,2000 FQ19,2026-03-01,2.65239718,0.12507804,13.355061,15.5,66.658898,311.161499,151.541783,0.22816353536159445,40.899925983794674,Main belt
S:2021cf12,,2021 CF12,2,1,61109.80955297454,61109.81039457176,normalized_name,matched,,2021 CF12,2026-03-01,2.79453897,0.14491025,8.932679,17.62,11.027993,38.465594,128.79596,0.2109788002901855,0.0008415972188231535,Main belt
N:49445,49445,1998 YS8,3,2,61109.765319467595,61110.745558055554,number,matched,49445,1998 YS8,2026-03-01,2.64167105,0.08647363,14.388061,14.88,135.405605,246.853048,158.283877,0.22955458344649618,0.9802385879593203,Main belt
N:71178,71178,1999 XB213,4,2,61109.765319467595,61110.770803402775,number,matched,71178,1999 XB213,2026-03-01,2.59511124,0.18787146,8.11577,14.87,103.540349,294.948583,129.214626,0.23575999071903994,1.0054839351796545,Main belt
N:157678,157678,2005 YD133,2,2,61109.765319467595,61110.745558055554,number,matched,157678,2005 YD133,2026-03-01,2.81029925,0.14836457,7.685029,15.48,283.21705,205.729575,73.500496,0.20920652347925806,0.9802385879593203,Main belt
N:211082,211082,2002 EN22,3,2,61109.765319467595,61110.770803402775,number,matched,211082,2002 EN22,2026-03-01,2.26668502,0.16147546,5.753046,16.91,330.391249,104.128326,116.913476,0.2888133819623715,1.0054839351796545,Main belt
N:125001,125001,2001 TG154,1,1,61109.789756782404,61109.789756782404,number,matched,125001,2001 TG154,2026-03-01,2.42318151,0.10188946,6.770457,15.8,144.162344,290.126214,105.749339,0.2612914230257147,0.0,Main belt
N:81156,81156,2000 ES152,5,4,61109.81429166667,61168.63420144676,number,matched,81156,2000 ES152,2026-03-01,2.63515723,0.18745699,12.383569,14.6,249.307742,164.451806,151.097308,0.23040625989283395,58.8199097800898,Main belt
N:108949,108949,2001 PG28,2,2,61109.81429166667,61110.770803402775,number,matched,108949,2001 PG28,2026-03-01,3.06175666,0.09713967,10.813439,14.58,102.899325,291.404558,143.611022,0.18397044845263563,0.9565117361053126,Main belt
N:45659,45659,2000 EL84,4,2,61109.77299292824,61163.721833194446,number,matched,45659,2000 EL84,2026-03-01,2.96979875,0.12689244,11.077005,13.67,158.875134,238.147813,148.359335,0.1925810470629781,53.94884026620275,Main belt
N:108190,108190,2001 HL16,1,1,61109.77299292824,61109.77299292824,number,matched,108190,2001 HL16,2026-03-01,2.3520797,0.17348382,6.671245,16.04,285.402646,152.445316,126.598497,0.27322851597815373,0.0,Main belt
N:139062,139062,2001 FD4,4,2,61109.77299292824,61110.75732001157,number,matched,139062,2001 FD4,2026-03-01,2.33356649,0.19758392,5.539694,16.89,333.805146,147.484264,72.585106,0.2764864194018294,0.9843270833298448,Main belt
N:99634,99634,2002 GN105,2,2,61109.822008599534,61110.75452277778,number,matched,99634,2002 GN105,2026-03-01,2.27196364,0.03732063,7.051129,16.45,52.47188,11.230228,117.353814,0.28780743481101684,0.9325141782464925,Main belt
N:12862,12862,1998 KV37,3,2,61109.830943229164,61136.84849800926,number,matched,12862,1998 KV37,2026-03-01,2.53745086,0.20977054,6.768975,14.88,266.591171,195.994051,109.626393,0.2438414954014122,27.01755478009727,Main belt
N:35728,35728,1999 GA2,4,3,61109.830943229164,61163.721833194446,number,matched,35728,1999 GA2,2026-03-01,2.24248653,0.20940136,6.601262,15.25,267.699158,196.193605,106.202989,0.2935008134528426,53.89088996528153,Main belt
N:50960,50960,2000 GN82,2,2,61109.830943229164,61136.84849800926,number,matched,50960,2000 GN82,2026-03-01,3.01357016,0.10892422,11.132288,13.74,128.872696,258.6509,155.042807,0.1884005270865889,27.01755478009727,Main belt
N:105427,105427,2000 QL173,8,3,61109.830943229164,61136.83073233796,number,matched,105427,2000 QL173,2026-03-01,2.79215435,0.23983214,16.204632,14.25,85.879652,272.938304,166.100144,0.21124913545430588,26.999789108798723,Main belt
N:158555,158555,2002 JR23,3,2,61109.830943229164,61110.87134013889,number,matched,158555,2002 JR23,2026-03-01,2.86138545,0.16314354,9.665414,15.22,348.972529,149.036049,52.837061,0.20362895247030816,1.0403969097242225,Main belt
S:2016ad176,,2016 AD176,1,1,61109.888567685186,61109.888567685186,normalized_name,matched,,2016 AD176,2026-03-01,2.85470629,0.2104051,16.641626,18.07,41.61317,324.204705,163.328776,0.20434401670752486,0.0,Main belt
N:98964,98964,2001 CR44,1,1,61109.83357105324,61109.83357105324,number,matched,98964,2001 CR44,2026-03-01,2.56856592,0.09309678,13.439992,15.45,18.994377,122.447845,41.56144,0.23942417511314223,0.0,Main belt
N:37246,37246,2000 WH180,1,1,61109.83808458333,61109.83808458333,number,matched,37246,2000 WH180,2026-03-01,3.17710487,0.14840717,7.687687,14.41,244.913,227.847525,98.248941,0.17404307523242082,0.0,Main belt
N:69593,69593,1998 EN21,6,2,61109.83808458333,61136.791109756945,number,matched,69593,1998 EN21,2026-03-01,2.27521266,0.06214677,7.586972,15.51,61.811794,6.276538,114.504165,0.28719116832795694,26.95302517361415,Main belt
N:25540,25540,1999 XQ159,4,2,61109.84376217593,61110.85139229167,number,matched,25540,1999 XQ159,2026-03-01,2.33321396,0.13531476,7.29607,14.4,208.423538,244.637852,108.48618,0.276549084104297,1.0076301157387206,Main belt
N:31747,31747,1999 JD83,8,3,61109.84376217593,61157.60292064815,number,matched,31747,1999 JD83,2026-03-01,3.096335,0.16343141,9.093302,14.28,350.650238,56.254544,151.002133,0.1808973317042323,47.75915847221768,Main belt
N:84964,84964,2003 YF14,2,1,61109.84376217593,61109.87256449074,number,matched,84964,2003 YF14,2026-03-01,2.62619255,0.09835167,11.137229,15.16,38.325194,95.450029,50.83547,0.2315870263700832,0.02880231480958173,Main belt
N:559163,559163,2015 BW495,1,1,61109.84376217593,61109.84376217593,number,matched,559163,2015 BW495,2026-03-01,2.96215201,0.11165882,7.52001,16.61,284.636532,163.328632,119.965549,0.19332724467493811,0.0,Main belt
N:78016,78016,2002 JB59,2,2,61109.87256449074,61110.82263914352,number,matched,78016,2002 JB59,2026-03-01,2.28555032,0.15682335,9.019308,15.93,291.442408,218.321147,58.482506,0.28524490292204635,0.9500746527774027,Main belt
N:43289,43289,2000 FE44,15,6,61109.84840123843,61157.60774898148,number,matched,43289,2000 FE44,2026-03-01,2.64398981,0.19476686,15.066365,14.8,276.556208,133.34363,170.243576,0.22925267309213118,47.75934774304915,Main belt
N:114019,114019,2002 UC45,1,1,61109.84840123843,61109.84840123843,number,matched,114019,2002 UC45,2026-03-01,2.99693773,0.09500371,10.436005,15.03,205.82959,279.303243,78.697729,0.1899710813543328,0.0,Main belt
