night,group,metric,label,source_unit,display_unit,value_original,value_hours,class_field,run_class,usable_normal,exclusion_reason,metric_negative,night_has_any_negative_metric,restart_anomaly_night,primary_science_included,quality_code,timing_consistency_flags
20260109,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,4.853718952222223,4.853718952222223,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260109,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,4.853718952222223,4.853718952222223,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260109,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260109,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0013658038888888,0.0013658038888888,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260109,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1627.5375133083337,1627.5375133083337,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260110,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,4.848591572777777,4.848591572777777,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260110,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,4.848591572777777,4.848591572777777,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260110,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260110,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0010510883333333,0.0010510883333333,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260110,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260111,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1624.538138561389,1624.538138561389,known_run_class,latest_mtime_only,False,latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260111,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only;primary_science_excluded,False,False,False,False,excluded_primary,
20260112,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260112,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260112,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1620.4452516341669,1620.4452516341669,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260112,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260112,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260112,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260112,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260112,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260112,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,5.096849190277777,5.096849190277777,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260112,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,5.096849190277777,5.096849190277777,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260112,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260112,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.001860515,0.001860515,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260112,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,0.0013913619444444,0.0013913619444444,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260113,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260113,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260114,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260114,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260114,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1615.9298798177776,1615.9298798177776,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260114,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260114,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260114,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260114,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260114,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260114,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,25.887034384444444,25.887034384444444,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260114,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,25.887034384444444,25.887034384444444,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
