radial_residual_arcsec,empirical_cdf
0.04045906047204874,0.02438198885523019
0.04063919815036841,0.024580201204233515
0.040768666138255916,0.024778413553236844
0.040924904675025194,0.024976625902240174
0.041058757296868295,0.025174838251243503
0.04120219458376154,0.02537305060024683
0.04132994112577453,0.02557126294925016
0.041515748963972574,0.025769475298253488
0.041663793341182725,0.025967687647256817
0.04183374336309801,0.026165899996260143
0.04197231077508151,0.026364112345263473
0.042135370250155145,0.026562324694266802
0.042300836625376884,0.02676053704327013
0.042477423466210855,0.026958749392273457
0.04265202733967159,0.027156961741276787
0.04280751378013489,0.027355174090280116
0.042984090065603775,0.027553386439283442
0.04312535317432154,0.02775159878828677
0.04329455283439738,0.0279498111372901
0.043455942879673824,0.02814802348629343
0.04362673982372524,0.028346235835296756
0.043789862047688574,0.028544448184300086
0.043955220696910366,0.028742660533303415
0.04410876764067367,0.028940872882306744
0.04425291362660928,0.02913908523131007
0.04440355178814857,0.0293372975803134
0.04455155945224955,0.02953550992931673
0.04468615471689524,0.029733722278320055
0.04483784605980698,0.029931934627323385
0.04500303567242019,0.030130146976326714
0.0451641676331351,0.030328359325330043
0.04530969223407578,0.03052657167433337
0.04547766281259915,0.0307247840233367
0.04563678061855642,0.030922996372340028
0.04579226835519002,0.031121208721343357
0.04592934959152527,0.03131942107034669
0.04606566040435485,0.031517633419350016
0.04620479458129384,0.03171584576835334
0.046355239399578085,0.03191405811735667
0.04649157167262861,0.03211227046636
0.04665544771399429,0.03231048281536333
0.04680182311150965,0.032508695164366656
0.04696394353193453,0.032706907513369986
0.04711115502197108,0.032905119862373315
0.047232102658031835,0.03310333221137664
0.04741051150564587,0.03330154456037997
0.04755346573577965,0.033499756909383296
0.04769248135779704,0.033697969258386626
0.047834807409689685,0.033896181607389955
0.04797754591343386,0.034094393956393285
0.048099704637417,0.034292606305396614
0.04825598976340319,0.03449081865439994
0.04839352823805397,0.034689031003403266
0.04854658939025723,0.034887243352406595
0.04868427555826036,0.035085455701409925
0.04882187121925562,0.035283668050413254
0.04898662287397684,0.035481880399416584
0.04911784648662025,0.03568009274841991
0.049240729865649424,0.03587830509742324
0.04939440299270867,0.036076517446426565
0.04952655248469468,0.036274729795429894
0.04969994228727235,0.036472942144433224
0.04982813273351917,0.03667115449343655
0.04997443261301449,0.03686936684243988
0.05011272827945444,0.03706757919144321
0.050235370532359686,0.03726579154044654
0.050392646244802455,0.03746400388944987
0.05053775410520663,0.03766221623845319
0.05068995469873599,0.03786042858745652
0.05081911370922142,0.03805864093645985
0.05099320740444854,0.03825685328546318
0.05113445455683551,0.03845506563446651
0.05127807601702373,0.03865327798346984
0.05141915205658348,0.03885149033247317
0.051544433301208295,0.03904970268147649
0.0516881340021713,0.03924791503047982
0.05182874995413,0.03944612737948315
0.05194921517963058,0.03964433972848648
0.05209493821159824,0.03984255207748981
0.052232319402185326,0.04004076442649314
0.05238285552691873,0.04023897677549647
0.05252124454659465,0.0404371891244998
0.052671224377388436,0.04063540147350312
0.052819656053458654,0.04083361382250645
0.05297625064086401,0.04103182617150978
0.053109798627865815,0.04123003852051311
0.053260566177327405,0.04142825086951644
0.05339933246737154,0.04162646321851977
0.05355078497921512,0.0418246755675231
0.05368550026809336,0.04202288791652642
0.05383077755041691,0.04222110026552975
0.053951037740098975,0.04241931261453308
0.05408223358778723,0.04261752496353641
0.05421561215411065,0.04281573731253974
0.05434243654107711,0.043013949661543066
0.05451464171313407,0.043212162010546395
0.05463665145249973,0.04341037435954972
0.05478370624180635,0.04360858670855305
0.05491433454382157,0.04380679905755638
0.055045479313951234,0.044005011406559706
0.05517019171246925,0.044203223755563036
0.05530708788531231,0.044401436104566365
0.05544252358345245,0.044599648453569694
0.05555986781116894,0.044797860802573024
0.05569070188936192,0.044996073151576346
0.05581498800174024,0.045194285500579676
0.05595543823339991,0.045392497849583005
0.056065011949179226,0.045590710198586334
0.056209186434065805,0.045788922547589664
0.056336453536499555,0.04598713489659299
0.056487478703669214,0.04618534724559632
0.056617878466527854,0.046383559594599645
0.05675436891574818,0.046581771943602975
0.05688900437241312,0.046779984292606304
0.056999599035283115,0.04697819664160963
0.057128354157760866,0.04717640899061296
0.05725561656241916,0.04737462133961629
0.057371475217782124,0.04757283368861962
0.057509583145507186,0.04777104603762295
0.05763481193926256,0.04796925838662627
0.05776364275418248,0.0481674707356296
0.05790672061490686,0.04836568308463293
0.05804181276098108,0.04856389543363626
0.05815292553948199,0.04876210778263959
0.058267449704406706,0.04896032013164292
0.0583859120618268,0.04915853248064625
0.05851039432243247,0.04935674482964957
0.058621579853412674,0.0495549571786529
0.05876374334293831,0.04975316952765623
0.05889195333480341,0.04995138187665956
0.059016076849214116,0.05014959422566289
0.05916066982179388,0.05034780657466622
0.05928389638516013,0.05054601892366955
0.05938843077900553,0.05074423127267288
0.059506958953593814,0.0509424436216762
0.059615870854827224,0.05114065597067953
0.05975667509686878,0.05133886831968286
0.059887965078593244,0.05153708066868619
0.06002703460439889,0.05173529301768952
0.06015745053092405,0.05193350536669285
0.060287260620432576,0.05213171771569618
0.060406953024802076,0.0523299300646995
0.060523162966061875,0.05252814241370283
